Catch,Header,CruiseLocalID,HaulGear,HaulNumber,CatchDataType,CatchSpeciesCode,CatchSpeciesValidity,CatchSpeciesCategory,CatchSpeciesCategoryNumber,CatchWeightUnit,CatchSpeciesCategoryWeight,CatchSpeciesSex,CatchSubsampledNumber,CatchSubsamplingFactor,CatchSubsampleWeight,CatchLengthCode,CatchLengthClass,CatchLengthType,CatchNumberAtLength,CatchWeightAtLength
Catch,Record,20159001,PEL,28,R,126736,1,1,24,kg,1.9077275493038406,,24,1,1.9077275493038406,cm,120,1,5,
Catch,Record,20159001,PEL,28,R,126736,1,1,24,kg,1.9077275493038406,,24,1,1.9077275493038406,cm,130,1,2,
Catch,Record,20159001,PEL,28,R,126736,1,1,24,kg,1.9077275493038406,,24,1,1.9077275493038406,cm,140,1,2,
Catch,Record,20159001,PEL,28,R,126736,1,1,24,kg,1.9077275493038406,,24,1,1.9077275493038406,cm,150,1,2,
Catch,Record,20159001,PEL,28,R,126736,1,1,24,kg,1.9077275493038406,,24,1,1.9077275493038406,cm,160,1,1,
Catch,Record,20159001,PEL,28,R,126736,1,1,24,kg,1.9077275493038406,,24,1,1.9077275493038406,cm,170,1,1,
Catch,Record,20159001,PEL,28,R,126736,1,1,24,kg,1.9077275493038406,,24,1,1.9077275493038406,cm,180,1,2,
Catch,Record,20159001,PEL,28,R,126505,1,1,114,kg,1.5408568667454097,,114,1,1.5408568667454097,cm,30,1,16,
Catch,Record,20159001,PEL,28,R,126505,1,1,114,kg,1.5408568667454097,,114,1,1.5408568667454097,cm,40,1,22,
Catch,Record,20159001,PEL,28,R,126505,1,1,114,kg,1.5408568667454097,,114,1,1.5408568667454097,cm,50,1,63,
Catch,Record,20159001,PEL,28,R,126505,1,1,114,kg,1.5408568667454097,,114,1,1.5408568667454097,cm,60,1,13,
Catch,Record,20159001,PEL,28,R,126507,1,1,11,kg,0.05869930920934893,,11,1,0.05869930920934893,cm,30,1,1,
Catch,Record,20159001,PEL,28,R,126507,1,1,11,kg,0.05869930920934893,,11,1,0.05869930920934893,cm,40,1,5,
Catch,Record,20159001,PEL,28,R,126507,1,1,11,kg,0.05869930920934893,,11,1,0.05869930920934893,cm,50,1,5,
Catch,Record,20159001,PEL,28,R,126417,1,1,330,kg,39.98890439886896,,330,1,39.98890439886896,halfcm,60,1,5,1.5
Catch,Record,20159001,PEL,28,R,126417,1,1,330,kg,39.98890439886896,,330,1,39.98890439886896,halfcm,65,1,14,1.5
Catch,Record,20159001,PEL,28,R,126417,1,1,330,kg,39.98890439886896,,330,1,39.98890439886896,halfcm,70,1,15,2.0
Catch,Record,20159001,PEL,28,R,126417,1,1,330,kg,39.98890439886896,,330,1,39.98890439886896,halfcm,75,1,16,2.5
Catch,Record,20159001,PEL,28,R,126417,1,1,330,kg,39.98890439886896,,330,1,39.98890439886896,halfcm,80,1,2,2.5
Catch,Record,20159001,PEL,28,R,126417,1,1,330,kg,39.98890439886896,,330,1,39.98890439886896,halfcm,85,1,1,3.5
Catch,Record,20159001,PEL,28,R,126417,1,1,330,kg,39.98890439886896,,330,1,39.98890439886896,halfcm,95,1,1,4.0
Catch,Record,20159001,PEL,28,R,126417,1,1,330,kg,39.98890439886896,,330,1,39.98890439886896,halfcm,100,1,3,18.6
Catch,Record,20159001,PEL,28,R,126417,1,1,330,kg,39.98890439886896,,330,1,39.98890439886896,halfcm,105,1,45,71.0
Catch,Record,20159001,PEL,28,R,126417,1,1,330,kg,39.98890439886896,,330,1,39.98890439886896,halfcm,110,1,79,78.0
Catch,Record,20159001,PEL,28,R,126417,1,1,330,kg,39.98890439886896,,330,1,39.98890439886896,halfcm,115,1,68,88.0
Catch,Record,20159001,PEL,28,R,126417,1,1,330,kg,39.98890439886896,,330,1,39.98890439886896,halfcm,120,1,11,99.0
Catch,Record,20159001,PEL,28,R,126417,1,1,330,kg,39.98890439886896,,330,1,39.98890439886896,halfcm,125,1,2,20.0
Catch,Record,20159001,PEL,28,R,126417,1,1,330,kg,39.98890439886896,,330,1,39.98890439886896,halfcm,130,1,7,82.6
Catch,Record,20159001,PEL,28,R,126417,1,1,330,kg,39.98890439886896,,330,1,39.98890439886896,halfcm,135,1,10,133.0
Catch,Record,20159001,PEL,28,R,126417,1,1,330,kg,39.98890439886896,,330,1,39.98890439886896,halfcm,140,1,5,75.5
Catch,Record,20159001,PEL,28,R,126417,1,1,330,kg,39.98890439886896,,330,1,39.98890439886896,halfcm,145,1,6,96.6
Catch,Record,20159001,PEL,28,R,126417,1,1,330,kg,39.98890439886896,,330,1,39.98890439886896,halfcm,150,1,6,100.2
Catch,Record,20159001,PEL,28,R,126417,1,1,330,kg,39.98890439886896,,330,1,39.98890439886896,halfcm,155,1,15,195.0
Catch,Record,20159001,PEL,28,R,126417,1,1,330,kg,39.98890439886896,,330,1,39.98890439886896,halfcm,160,1,7,146.3
Catch,Record,20159001,PEL,28,R,126417,1,1,330,kg,39.98890439886896,,330,1,39.98890439886896,halfcm,165,1,8,184.8
Catch,Record,20159001,PEL,28,R,126417,1,1,330,kg,39.98890439886896,,330,1,39.98890439886896,halfcm,170,1,3,81.0
Catch,Record,20159001,PEL,28,R,126417,1,1,330,kg,39.98890439886896,,330,1,39.98890439886896,halfcm,175,1,1,30.5
Catch,Record,20159001,PEL,28,R,126425,1,1,335,kg,148.87612298221126,,335,1,148.87612298221126,halfcm,60,1,1,1.5
Catch,Record,20159001,PEL,28,R,126425,1,1,335,kg,148.87612298221126,,335,1,148.87612298221126,halfcm,65,1,2,1.5
Catch,Record,20159001,PEL,28,R,126425,1,1,335,kg,148.87612298221126,,335,1,148.87612298221126,halfcm,70,1,3,2.5
Catch,Record,20159001,PEL,28,R,126425,1,1,335,kg,148.87612298221126,,335,1,148.87612298221126,halfcm,85,1,6,24.0
Catch,Record,20159001,PEL,28,R,126425,1,1,335,kg,148.87612298221126,,335,1,148.87612298221126,halfcm,90,1,128,49.0
Catch,Record,20159001,PEL,28,R,126425,1,1,335,kg,148.87612298221126,,335,1,148.87612298221126,halfcm,95,1,183,53.0
Catch,Record,20159001,PEL,28,R,126425,1,1,335,kg,148.87612298221126,,335,1,148.87612298221126,halfcm,100,1,8,48.8
Catch,Record,20159001,PEL,28,R,126425,1,1,335,kg,148.87612298221126,,335,1,148.87612298221126,halfcm,115,1,2,15.0
Catch,Record,20159001,PEL,28,R,126425,1,1,335,kg,148.87612298221126,,335,1,148.87612298221126,halfcm,120,1,1,10.5
Catch,Record,20159001,PEL,28,R,126425,1,1,335,kg,148.87612298221126,,335,1,148.87612298221126,halfcm,125,1,1,9.5
Catch,Record,20159001,PEL,29,R,126736,1,1,9,kg,1.297625386996904,,9,1,1.297625386996904,cm,90,1,1,
Catch,Record,20159001,PEL,29,R,126736,1,1,9,kg,1.297625386996904,,9,1,1.297625386996904,cm,100,1,1,
Catch,Record,20159001,PEL,29,R,126736,1,1,9,kg,1.297625386996904,,9,1,1.297625386996904,cm,110,1,1,
Catch,Record,20159001,PEL,29,R,126736,1,1,9,kg,1.297625386996904,,9,1,1.297625386996904,cm,130,1,1,
Catch,Record,20159001,PEL,29,R,126736,1,1,9,kg,1.297625386996904,,9,1,1.297625386996904,cm,150,1,2,
Catch,Record,20159001,PEL,29,R,126736,1,1,9,kg,1.297625386996904,,9,1,1.297625386996904,cm,160,1,1,
Catch,Record,20159001,PEL,29,R,126736,1,1,9,kg,1.297625386996904,,9,1,1.297625386996904,cm,180,1,1,
Catch,Record,20159001,PEL,29,R,126736,1,1,9,kg,1.297625386996904,,9,1,1.297625386996904,cm,190,1,1,
Catch,Record,20159001,PEL,29,R,126505,1,1,134,kg,2.5498792569659443,,134,1,2.5498792569659443,cm,20,1,1,
Catch,Record,20159001,PEL,29,R,126505,1,1,134,kg,2.5498792569659443,,134,1,2.5498792569659443,cm,30,1,38,
Catch,Record,20159001,PEL,29,R,126505,1,1,134,kg,2.5498792569659443,,134,1,2.5498792569659443,cm,40,1,39,
Catch,Record,20159001,PEL,29,R,126505,1,1,134,kg,2.5498792569659443,,134,1,2.5498792569659443,cm,50,1,54,
Catch,Record,20159001,PEL,29,R,126505,1,1,134,kg,2.5498792569659443,,134,1,2.5498792569659443,cm,60,1,2,
Catch,Record,20159001,PEL,29,R,126507,1,1,15,kg,0.10889164086687307,,15,1,0.10889164086687307,cm,40,1,4,
Catch,Record,20159001,PEL,29,R,126507,1,1,15,kg,0.10889164086687307,,15,1,0.10889164086687307,cm,50,1,11,
Catch,Record,20159001,PEL,29,R,126417,1,1,313,kg,211.4312693498452,,313,1,211.4312693498452,halfcm,50,1,1,1.0
Catch,Record,20159001,PEL,29,R,126417,1,1,313,kg,211.4312693498452,,313,1,211.4312693498452,halfcm,65,1,2,2.0
Catch,Record,20159001,PEL,29,R,126417,1,1,313,kg,211.4312693498452,,313,1,211.4312693498452,halfcm,75,1,1,2.5
Catch,Record,20159001,PEL,29,R,126417,1,1,313,kg,211.4312693498452,,313,1,211.4312693498452,halfcm,95,1,1,5.0
Catch,Record,20159001,PEL,29,R,126417,1,1,313,kg,211.4312693498452,,313,1,211.4312693498452,halfcm,100,1,6,38.4
Catch,Record,20159001,PEL,29,R,126417,1,1,313,kg,211.4312693498452,,313,1,211.4312693498452,halfcm,105,1,62,72.0
Catch,Record,20159001,PEL,29,R,126417,1,1,313,kg,211.4312693498452,,313,1,211.4312693498452,halfcm,110,1,129,80.0
Catch,Record,20159001,PEL,29,R,126417,1,1,313,kg,211.4312693498452,,313,1,211.4312693498452,halfcm,115,1,61,89.0
Catch,Record,20159001,PEL,29,R,126417,1,1,313,kg,211.4312693498452,,313,1,211.4312693498452,halfcm,120,1,15,98.0
Catch,Record,20159001,PEL,29,R,126417,1,1,313,kg,211.4312693498452,,313,1,211.4312693498452,halfcm,125,1,2,21.0
Catch,Record,20159001,PEL,29,R,126417,1,1,313,kg,211.4312693498452,,313,1,211.4312693498452,halfcm,130,1,3,37.5
Catch,Record,20159001,PEL,29,R,126417,1,1,313,kg,211.4312693498452,,313,1,211.4312693498452,halfcm,135,1,7,98.7
Catch,Record,20159001,PEL,29,R,126417,1,1,313,kg,211.4312693498452,,313,1,211.4312693498452,halfcm,140,1,8,125.6
Catch,Record,20159001,PEL,29,R,126417,1,1,313,kg,211.4312693498452,,313,1,211.4312693498452,halfcm,145,1,7,119.0
Catch,Record,20159001,PEL,29,R,126417,1,1,313,kg,211.4312693498452,,313,1,211.4312693498452,halfcm,150,1,3,54.9
Catch,Record,20159001,PEL,29,R,126417,1,1,313,kg,211.4312693498452,,313,1,211.4312693498452,halfcm,155,1,3,57.0
Catch,Record,20159001,PEL,29,R,126417,1,1,313,kg,211.4312693498452,,313,1,211.4312693498452,halfcm,160,1,2,39.0
Catch,Record,20159001,PEL,29,R,126425,1,1,156,kg,207.34783281733746,,156,1,207.34783281733746,halfcm,65,1,1,2.0
Catch,Record,20159001,PEL,29,R,126425,1,1,156,kg,207.34783281733746,,156,1,207.34783281733746,halfcm,75,1,1,2.5
Catch,Record,20159001,PEL,29,R,126425,1,1,156,kg,207.34783281733746,,156,1,207.34783281733746,halfcm,85,1,2,8.0
Catch,Record,20159001,PEL,29,R,126425,1,1,156,kg,207.34783281733746,,156,1,207.34783281733746,halfcm,90,1,50,51.0
Catch,Record,20159001,PEL,29,R,126425,1,1,156,kg,207.34783281733746,,156,1,207.34783281733746,halfcm,95,1,86,52.0
Catch,Record,20159001,PEL,29,R,126425,1,1,156,kg,207.34783281733746,,156,1,207.34783281733746,halfcm,100,1,5,32.0
Catch,Record,20159001,PEL,29,R,126425,1,1,156,kg,207.34783281733746,,156,1,207.34783281733746,halfcm,105,1,2,15.0
Catch,Record,20159001,PEL,29,R,126425,1,1,156,kg,207.34783281733746,,156,1,207.34783281733746,halfcm,110,1,1,8.0
Catch,Record,20159001,PEL,29,R,126425,1,1,156,kg,207.34783281733746,,156,1,207.34783281733746,halfcm,115,1,4,38.4
Catch,Record,20159001,PEL,29,R,126425,1,1,156,kg,207.34783281733746,,156,1,207.34783281733746,halfcm,120,1,1,10.0
Catch,Record,20159001,PEL,29,R,126425,1,1,156,kg,207.34783281733746,,156,1,207.34783281733746,halfcm,125,1,3,30.6
Catch,Record,20159001,PEL,30,R,126736,1,1,4,kg,0.20667055053888728,,4,1,0.20667055053888728,cm,80,1,1,
Catch,Record,20159001,PEL,30,R,126736,1,1,4,kg,0.20667055053888728,,4,1,0.20667055053888728,cm,110,1,1,
Catch,Record,20159001,PEL,30,R,126736,1,1,4,kg,0.20667055053888728,,4,1,0.20667055053888728,cm,130,1,1,
Catch,Record,20159001,PEL,30,R,126736,1,1,4,kg,0.20667055053888728,,4,1,0.20667055053888728,cm,140,1,1,
Catch,Record,20159001,PEL,30,R,126505,1,1,94,kg,2.5050975822895425,,94,1,2.5050975822895425,cm,20,1,1,
Catch,Record,20159001,PEL,30,R,126505,1,1,94,kg,2.5050975822895425,,94,1,2.5050975822895425,cm,30,1,18,
Catch,Record,20159001,PEL,30,R,126505,1,1,94,kg,2.5050975822895425,,94,1,2.5050975822895425,cm,40,1,24,
Catch,Record,20159001,PEL,30,R,126505,1,1,94,kg,2.5050975822895425,,94,1,2.5050975822895425,cm,50,1,49,
Catch,Record,20159001,PEL,30,R,126505,1,1,94,kg,2.5050975822895425,,94,1,2.5050975822895425,cm,60,1,2,
Catch,Record,20159001,PEL,30,R,126507,1,1,18,kg,0.08767841538013399,,18,1,0.08767841538013399,cm,40,1,10,
Catch,Record,20159001,PEL,30,R,126507,1,1,18,kg,0.08767841538013399,,18,1,0.08767841538013399,cm,50,1,7,
Catch,Record,20159001,PEL,30,R,126507,1,1,18,kg,0.08767841538013399,,18,1,0.08767841538013399,cm,60,1,1,
Catch,Record,20159001,PEL,30,R,126417,1,1,322,kg,132.33177978444508,,322,1,132.33177978444508,halfcm,60,1,1,1.5
Catch,Record,20159001,PEL,30,R,126417,1,1,322,kg,132.33177978444508,,322,1,132.33177978444508,halfcm,100,1,3,19.5
Catch,Record,20159001,PEL,30,R,126417,1,1,322,kg,132.33177978444508,,322,1,132.33177978444508,halfcm,105,1,59,74.0
Catch,Record,20159001,PEL,30,R,126417,1,1,322,kg,132.33177978444508,,322,1,132.33177978444508,halfcm,110,1,135,86.0
Catch,Record,20159001,PEL,30,R,126417,1,1,322,kg,132.33177978444508,,322,1,132.33177978444508,halfcm,115,1,57,92.0
Catch,Record,20159001,PEL,30,R,126417,1,1,322,kg,132.33177978444508,,322,1,132.33177978444508,halfcm,120,1,12,101.0
Catch,Record,20159001,PEL,30,R,126417,1,1,322,kg,132.33177978444508,,322,1,132.33177978444508,halfcm,125,1,1,9.0
Catch,Record,20159001,PEL,30,R,126417,1,1,322,kg,132.33177978444508,,322,1,132.33177978444508,halfcm,130,1,4,54.4
Catch,Record,20159001,PEL,30,R,126417,1,1,322,kg,132.33177978444508,,322,1,132.33177978444508,halfcm,135,1,12,141.0
Catch,Record,20159001,PEL,30,R,126417,1,1,322,kg,132.33177978444508,,322,1,132.33177978444508,halfcm,140,1,6,96.6
Catch,Record,20159001,PEL,30,R,126417,1,1,322,kg,132.33177978444508,,322,1,132.33177978444508,halfcm,145,1,8,139.2
Catch,Record,20159001,PEL,30,R,126417,1,1,322,kg,132.33177978444508,,322,1,132.33177978444508,halfcm,150,1,9,171.9
Catch,Record,20159001,PEL,30,R,126417,1,1,322,kg,132.33177978444508,,322,1,132.33177978444508,halfcm,155,1,8,155.2
Catch,Record,20159001,PEL,30,R,126417,1,1,322,kg,132.33177978444508,,322,1,132.33177978444508,halfcm,160,1,2,41.0
Catch,Record,20159001,PEL,30,R,126417,1,1,322,kg,132.33177978444508,,322,1,132.33177978444508,halfcm,165,1,2,52.0
Catch,Record,20159001,PEL,30,R,126417,1,1,322,kg,132.33177978444508,,322,1,132.33177978444508,halfcm,170,1,1,26.0
Catch,Record,20159001,PEL,30,R,126417,1,1,322,kg,132.33177978444508,,322,1,132.33177978444508,halfcm,185,1,1,34.0
Catch,Record,20159001,PEL,30,R,126417,1,1,322,kg,132.33177978444508,,322,1,132.33177978444508,halfcm,200,1,1,55.5
Catch,Record,20159001,PEL,30,R,126425,1,1,263,kg,120.62044858724147,,263,1,120.62044858724147,halfcm,70,1,1,2.5
Catch,Record,20159001,PEL,30,R,126425,1,1,263,kg,120.62044858724147,,263,1,120.62044858724147,halfcm,85,1,19,45.0
Catch,Record,20159001,PEL,30,R,126425,1,1,263,kg,120.62044858724147,,263,1,120.62044858724147,halfcm,90,1,156,50.0
Catch,Record,20159001,PEL,30,R,126425,1,1,263,kg,120.62044858724147,,263,1,120.62044858724147,halfcm,95,1,50,52.0
Catch,Record,20159001,PEL,30,R,126425,1,1,263,kg,120.62044858724147,,263,1,120.62044858724147,halfcm,100,1,4,26.4
Catch,Record,20159001,PEL,30,R,126425,1,1,263,kg,120.62044858724147,,263,1,120.62044858724147,halfcm,105,1,1,7.0
Catch,Record,20159001,PEL,30,R,126425,1,1,263,kg,120.62044858724147,,263,1,120.62044858724147,halfcm,110,1,8,61.6
Catch,Record,20159001,PEL,30,R,126425,1,1,263,kg,120.62044858724147,,263,1,120.62044858724147,halfcm,115,1,9,77.4
Catch,Record,20159001,PEL,30,R,126425,1,1,263,kg,120.62044858724147,,263,1,120.62044858724147,halfcm,120,1,12,96.0
Catch,Record,20159001,PEL,30,R,126425,1,1,263,kg,120.62044858724147,,263,1,120.62044858724147,halfcm,125,1,3,30.9
